X_filename,relevant_decay_count
03695960_0000695393,0
03695706_0000427286,2
03695989_0000726047,0
03695477_0000185892,1
03695454_0000161524,0
03695712_0000433628,1
03695989_0000725890,0
03695461_0000168880,3
03695562_0000275540,0
03695891_0000622560,0
03696062_0000802864,1
03695725_0000447349,0
03695716_0000438060,0
03695427_0000133286,0
03695795_0000521517,0
03695488_0000197591,1
03695509_0000219840,0
03695477_0000186006,1
03695406_0000111191,0
03695780_0000505682,1
03696090_0000832761,2
03695725_0000447708,2
03695854_0000583602,2
03695903_0000635470,1
03695488_0000197601,1
03695447_0000154545,0
03695489_0000198581,1
03695844_0000573237,1
03695475_0000183674,1
03695965_0000700553,0
03695406_0000111029,0
03695429_0000135285,0
03696090_0000832680,1
03695489_0000198784,0
03695559_0000272298,0
03695600_0000315593,1
03695725_0000447730,0
03695795_0000521259,1
03695763_0000487461,0
03696100_0000843076,1
03695431_0000137714,0
03695475_0000184112,1
03695712_0000433665,0
03695804_0000531013,0
03695706_0000427719,1
03695454_0000161569,1
03695475_0000184038,2
03695701_0000422210,2
03695781_0000506605,1
03695708_0000429415,4
03695423_0000129001,0
03695708_0000429567,0
03695989_0000726084,0
03695559_0000272627,0
03695489_0000198972,1
03695701_0000422091,0
03695708_0000429640,0
03695715_0000436859,0
03695891_0000622543,1
03695500_0000210415,0
03695429_0000135427,0
03695491_0000200779,0
03695455_0000162813,0
03695447_0000154144,1
03695423_0000129004,1
03695402_0000106850,0
03695600_0000315687,2
03695489_0000198783,0
03695709_0000430498,1
03695547_0000259712,0
03695849_0000578254,0
03695488_0000197687,1
03695600_0000315805,0
03695965_0000700712,1
03695725_0000447639,2
03695724_0000446513,2
03695491_0000200491,2
03695903_0000635170,0
03695600_0000315695,0
03695989_0000726161,0
03696090_0000832716,0
03695903_0000635374,0
03695893_0000624696,0
03695781_0000506509,1
03695454_0000161671,2
03695711_0000432845,0
03695715_0000436962,2
03695715_0000436999,1
03695600_0000315721,0
03695547_0000259629,1
03695737_0000460254,1
03695500_0000210029,0
03695490_0000199611,0
03696100_0000843144,0
03695498_0000208076,1
03695461_0000169149,2
03695965_0000700675,0
03696036_0000775556,2
03695893_0000624575,0
03695711_0000432793,1
03695960_0000695264,0
03695509_0000219863,1
03695737_0000460404,0
03695722_0000444597,2
03695427_0000133344,0
03695778_0000503681,1
03695526_0000237447,1
03695488_0000197580,0
03695724_0000446629,4
03695778_0000503693,0
03695547_0000259954,1
03695509_0000219473,0
03695724_0000446365,0
03695488_0000197531,1
03695475_0000184012,0
03695429_0000135278,0
03695559_0000272585,0
03695422_0000127901,0
03695715_0000437195,0
03695844_0000573174,1
03695490_0000199538,0
03695562_0000275619,1
03695761_0000485702,1
03695497_0000207111,0
03695701_0000422042,0
03695798_0000524578,0
03695497_0000207057,1
03695488_0000197563,0
03695447_0000154587,0
03695600_0000315701,2
03695768_0000492702,0
03695706_0000427341,0
03695804_0000531043,0
03695477_0000186095,0
03695431_0000137556,1
03695731_0000453686,0
03695725_0000447410,0
03695804_0000530724,1
03695725_0000447356,1
03695903_0000635294,1
03695464_0000172085,0
03695701_0000422487,0
03695722_0000444183,0
03695761_0000485437,1
03696086_0000828283,0
03695708_0000429387,2
03695737_0000460044,0
03695402_0000106790,1
03695768_0000492854,0
03695706_0000427575,0
03696090_0000832505,1
03695709_0000430727,0
03695427_0000133029,0
03695798_0000524379,1
03695722_0000444362,0
03695761_0000485627,1
03696090_0000832615,0
03695804_0000530797,0
03695768_0000492704,1
03696086_0000828595,1
03695547_0000259570,0
03696090_0000832546,1
03695780_0000505519,1
03695489_0000199004,0
03695722_0000444341,0
03695429_0000135199,0
03695709_0000430592,1
03695547_0000259711,0
03695606_0000321922,0
03695447_0000154265,2
03695715_0000436886,1
03695488_0000197369,0
03695716_0000437947,1
03695965_0000700774,2
03695701_0000422021,0
03695706_0000427309,1
03695768_0000492874,0
03696090_0000832607,1
03695712_0000434070,0
03695422_0000128048,1
03695606_0000321902,3
03695716_0000437953,0
03695406_0000111168,1
03695727_0000449525,2
03695526_0000237640,0
03695798_0000524547,1
03695500_0000210369,1
03695488_0000197579,0
03696036_0000775782,0
03695722_0000444416,3
03695416_0000121578,0
03696086_0000828533,1
03695804_0000530886,0
03695778_0000503671,1
03695477_0000185868,1
03696062_0000803120,2
03695455_0000162803,1
03695423_0000128915,0
03695849_0000578388,2
03695725_0000447526,1
03695464_0000172079,1
03695477_0000186055,1
03695464_0000172025,1
03695891_0000622670,1
03695768_0000492999,2
03695491_0000200541,0
03695491_0000200634,0
03695447_0000154518,2
03695439_0000146169,1
03696062_0000802878,0
03695989_0000726203,2
03695509_0000219663,1
03695891_0000622467,1
03695422_0000128030,1
03695798_0000524753,0
03695406_0000110975,0
03695402_0000106952,2
03695712_0000434061,2
03695768_0000492862,0
03695491_0000200774,0
03695464_0000172141,0
03695844_0000573272,0
03695780_0000505539,0
03695795_0000521260,0
03695475_0000184114,0
03695422_0000127719,0
03696086_0000828370,0
03696090_0000832651,2
03695455_0000162811,1
03695447_0000154583,1
03695526_0000237533,1
03695422_0000127905,0
03695559_0000272512,0
03695844_0000573014,0
03695416_0000121545,1
03695706_0000427727,1
03695706_0000427391,1
03695402_0000107059,0
03695500_0000210320,0
03695559_0000272257,0
03695701_0000422136,0
03695402_0000106936,0
03695718_0000440023,1
03695708_0000429672,0
03695498_0000207994,3
03695737_0000460245,1
03695489_0000199012,1
03695490_0000199413,0
03695427_0000133130,0
03695715_0000437128,0
03695464_0000172394,0
03695489_0000198485,1
03696036_0000775499,1
03695454_0000161651,0
03695718_0000440163,1
03695475_0000183885,2
03695498_0000208165,0
03695416_0000121660,0
03695722_0000444427,1
03695454_0000161432,1
03695490_0000199444,2
03695804_0000530920,1
03696086_0000828299,1
03696086_0000828369,2
03695490_0000199659,3
03695731_0000453813,1
03695722_0000444182,1
03695737_0000460025,1
03695606_0000321788,0
03695454_0000161921,0
03695798_0000524467,1
03695854_0000583451,1
03695416_0000121710,2
03695412_0000117140,0
03695423_0000129237,0
03695455_0000162749,0
03695725_0000447610,1
03695960_0000695474,2
03695427_0000133290,0
03695706_0000427346,2
03695708_0000429578,0
03695600_0000315746,0
03695722_0000444466,1
03695547_0000259814,0
03695722_0000444539,2
03696090_0000832460,0
03695423_0000129040,0
03695429_0000135382,0
03695509_0000219660,1
03696100_0000843017,3
03695708_0000429504,0
03695780_0000505508,0
03695731_0000453850,0
03695903_0000635311,3
03695439_0000145923,0
03695526_0000237632,0
03695429_0000135406,1
03695447_0000154403,0
03695960_0000695460,0
03695804_0000530922,0
03695406_0000111078,1
03695778_0000503584,0
03695412_0000117143,0
03695526_0000237711,1
03695798_0000524791,0
03695761_0000485452,1
03695547_0000259921,0
03695727_0000449475,0
03695429_0000135414,3
03695500_0000210228,0
03696100_0000843060,1
03695600_0000315715,1
03695475_0000183808,1
03696100_0000843160,0
03695780_0000505548,0
03695712_0000433838,2
03695854_0000583632,0
03695989_0000726248,0
03695429_0000135392,1
03696036_0000775474,1
03695416_0000121572,1
03695725_0000447572,1
03696086_0000828337,0
03696100_0000843216,1
03695412_0000117344,0
03695780_0000505793,2
03695526_0000237460,2
03695701_0000422204,1
03695475_0000183649,0
03695491_0000200964,1
03695475_0000183651,1
03695491_0000200539,3
03695778_0000503375,1
03695606_0000321812,0
03695798_0000524369,0
03695903_0000635380,0
03695737_0000460055,0
03695725_0000447648,0
03695989_0000725992,1
03695804_0000530890,2
03695475_0000183758,0
03695489_0000198529,1
03695559_0000272352,1
03696036_0000775744,1
03695526_0000237602,0
03695500_0000210044,0
03695490_0000199484,0
03695423_0000128806,1
03695727_0000449535,0
03695439_0000145694,0
03695600_0000315732,2
03696086_0000828360,1
03695709_0000430705,2
03695488_0000197603,1
03695716_0000437895,0
03695701_0000422365,0
03696086_0000828592,1
03695416_0000121715,0
03695498_0000208149,1
03695429_0000135080,1
03695709_0000430605,1
03695526_0000237493,1
03695491_0000200473,0
03696062_0000802982,0
03695712_0000433878,1
03695429_0000135104,0
03695422_0000128017,2
03695491_0000200596,1
03695488_0000197371,0
03695854_0000583725,2
03695600_0000315604,0
03695701_0000422113,0
03695728_0000450551,0
03695439_0000145939,3
03696036_0000775595,0
03695431_0000137686,0
03695600_0000315815,2
03695477_0000186211,0
03695737_0000460235,2
03695763_0000487866,0
03695422_0000128027,4
03695715_0000437244,0
03695891_0000622579,0
03695406_0000110824,0
03695709_0000430557,0
03695402_0000106655,0
03695795_0000521368,1
03695429_0000135309,0
03695854_0000583623,0
03695780_0000505351,0
03695427_0000133468,0
03695497_0000207080,1
03695431_0000137679,1
03695447_0000154575,0
03695778_0000503708,1
03695737_0000460432,2
03695780_0000505543,0
03695724_0000446639,1
03695708_0000429644,0
03695712_0000433640,1
03695761_0000485712,0
03695497_0000206894,1
03695455_0000162954,2
03695497_0000207293,3
03695781_0000506488,2
03695989_0000726080,0
03695709_0000430471,1
03695711_0000432812,0
03695562_0000275656,0
03695893_0000624672,0
03695989_0000725880,1
03695891_0000622727,1
03695780_0000505490,0
03695780_0000505653,2
03695423_0000129091,1
03695798_0000524424,1
03695903_0000635269,1
03695416_0000121712,1
03695562_0000275672,1
03695716_0000438157,1
03695509_0000219875,0
03695477_0000185705,0
03695798_0000524605,0
03695464_0000171966,0
03695711_0000432594,1
03695989_0000726149,2
03695712_0000433830,1
03695559_0000272398,1
03695488_0000197382,0
03695455_0000162930,0
03695454_0000161666,0
03695422_0000127899,0
03695724_0000446658,0
03695709_0000430755,0
03695488_0000197842,4
03695727_0000449473,0
03695844_0000572877,1
03695423_0000129046,0
03695609_0000325035,1
03695447_0000154374,0
03695422_0000127846,1
03695562_0000275778,2
03695489_0000198683,1
03695427_0000133487,1
03695780_0000505658,2
03695798_0000524559,1
03695427_0000133319,0
03695724_0000446708,0
03695716_0000438260,1
03695731_0000453835,0
03695737_0000460326,2
03695489_0000198742,0
03695728_0000450760,1
03695427_0000133478,2
03695725_0000447720,0
03695854_0000583509,0
03695500_0000210131,1
03695606_0000321899,1
03695716_0000438038,1
03695709_0000430659,0
03696090_0000832440,1
03695547_0000259728,0
03695804_0000530759,4
03695489_0000198905,0
03695422_0000127834,0
03695477_0000185962,2
03695778_0000503674,1
03695402_0000106924,2
03696062_0000803031,0
03695606_0000322054,0
03695728_0000450490,2
03695728_0000450609,3
03695737_0000460240,2
03695423_0000128819,2
03695728_0000450754,0
03695497_0000207003,0
03696090_0000832540,1
03695500_0000210013,0
03695416_0000121570,3
03696086_0000828372,0
03695500_0000210055,1
03695728_0000450738,1
03695706_0000427570,0
03695559_0000272202,1
03696036_0000775448,1
03695763_0000487725,1
03695780_0000505677,0
03695903_0000635270,0
03695609_0000325002,1
03695406_0000110981,0
03695500_0000210208,0
03695989_0000726195,0
03695849_0000578264,0
03695423_0000129184,3
03695447_0000154318,1
03696086_0000828324,4
03695781_0000506698,3
03695798_0000524664,2
03695454_0000161439,2
03695547_0000259793,1
03696090_0000832465,1
03695491_0000200889,0
03695562_0000275412,1
03695780_0000505463,1
03695768_0000492800,3
03695547_0000259662,1
03695715_0000436933,0
03695439_0000146174,0
03695903_0000635371,0
03695780_0000505659,0
03695712_0000434063,0
03695509_0000219453,0
03695701_0000422119,0
03695737_0000460018,2
03695728_0000450666,2
03695488_0000197554,0
03695509_0000219635,1
03695497_0000207358,1
03695455_0000162757,0
03695423_0000129012,0
03695960_0000695439,2
03695498_0000208216,0
03696100_0000842981,2
03695500_0000210121,2
03695464_0000171984,1
03695606_0000321952,0
03695416_0000121361,0
03695447_0000154615,1
03695475_0000183884,2
03695716_0000437872,0
03695737_0000460422,2
03695891_0000622669,1
03695708_0000429678,1
03695903_0000635126,0
03695509_0000219598,4
03695406_0000110918,0
03695509_0000219839,0
03695600_0000315622,0
03695600_0000315614,1
03696100_0000843072,2
03695804_0000530686,3
03695804_0000530918,0
03695761_0000485395,0
03695475_0000183778,4
03695724_0000446432,0
03695427_0000133228,1
03695431_0000137629,3
03695960_0000695442,0
03695559_0000272263,2
03695712_0000433981,0
03695427_0000133023,0
03695763_0000487490,2
03695716_0000438178,0
03695497_0000206816,0
03695547_0000259758,0
03695715_0000436804,0
03695989_0000725933,0
03695526_0000237483,1
03695402_0000106800,1
03695402_0000106794,1
03695778_0000503244,0
03695455_0000162574,2
03696036_0000775603,0
03695490_0000199710,1
03695431_0000137474,0
03695708_0000429497,0
03695763_0000487780,0
03695798_0000524382,0
03695562_0000275696,2
03695461_0000168989,0
03696090_0000832618,0
03695447_0000154412,0
03695778_0000503434,0
03695849_0000578377,0
03695498_0000208064,0
03695497_0000206987,2
03695477_0000185828,0
03695600_0000315692,0
03695500_0000210193,0
03695464_0000172413,0
03696062_0000802963,1
03695427_0000133314,1
03695488_0000197499,3
03695416_0000121620,0
03695731_0000453814,0
03695439_0000145957,0
03695849_0000578229,0
03696090_0000832457,0
03695891_0000622755,2
03695547_0000259652,0
03695427_0000133215,0
03695402_0000106816,1
03695464_0000172283,1
03695701_0000422353,2
03695491_0000200630,0
03695718_0000439962,0
03695447_0000154110,1
03695716_0000438272,0
03695724_0000446719,1
03695423_0000128980,0
03695461_0000169088,0
03695454_0000161846,1
03695798_0000524728,0
03695763_0000487810,0
03695849_0000578190,2
03695500_0000210017,4
03695429_0000135343,0
03695731_0000453913,1
03695989_0000726171,1
03695780_0000505777,0
03695431_0000137700,1
03695724_0000446502,0
03695455_0000162597,1
03695461_0000169041,0
03695491_0000200755,2
03696086_0000828571,0
03695600_0000315728,2
03695526_0000237486,1
03695475_0000183697,1
03695715_0000436816,1
03696036_0000775630,1
03695559_0000272558,0
03695477_0000185818,0
03695422_0000127670,1
03695844_0000573235,1
03695606_0000322011,0
03695422_0000127710,2
03695701_0000422390,0
03695489_0000198489,0
03695422_0000128036,2
03695429_0000135295,1
03695724_0000446440,0
03695724_0000446474,1
03695439_0000145935,0
03695731_0000453873,1
03695412_0000117147,1
03695609_0000325104,1
03695455_0000162766,3
03695891_0000622514,1
03695490_0000199574,1
03695402_0000107001,2
03695778_0000503608,1
03695718_0000440167,0
03695461_0000168873,0
03695490_0000199733,1
03695429_0000135424,0
03695903_0000635265,1
03695706_0000427413,0
03696036_0000775594,0
03695423_0000129120,0
03695423_0000129212,1
03695406_0000111212,1
03695488_0000197385,1
03695849_0000578142,0
03695562_0000275637,1
03695731_0000453882,2
03695509_0000219852,1
03695737_0000460379,0
03695725_0000447583,0
03695464_0000172416,1
03695464_0000172461,0
03695416_0000121592,1
03695439_0000146136,1
03695701_0000422032,1
03695547_0000259937,2
03695562_0000275662,1
03695706_0000427628,1
03695781_0000506404,1
03695737_0000460276,1
03695722_0000444268,1
03695455_0000162657,0
03695709_0000430725,0
03695559_0000272503,2
03695891_0000622702,0
03695725_0000447350,0
03695488_0000197457,0
03695488_0000197792,0
03695427_0000133094,2
03695439_0000145757,0
03695489_0000198715,1
03695731_0000453656,0
03695893_0000624705,0
03695606_0000321892,0
03695447_0000154617,0
03695728_0000450752,1
03695960_0000695382,0
03696100_0000842990,0
03695701_0000422334,0
03695768_0000492909,0
03695439_0000145645,1
03695431_0000137272,1
03695761_0000485382,1
03696036_0000775788,2
03695429_0000135046,2
03695728_0000450768,0
03695547_0000259855,0
03695423_0000129095,0
03695422_0000127760,1
03696086_0000828311,0
03695712_0000433869,1
03695712_0000433685,2
03695439_0000145919,0
03695965_0000700639,1
03695454_0000161735,0
03695461_0000168992,0
03695778_0000503310,0
03695526_0000237719,0
03695854_0000583516,0
03695422_0000127863,0
03695903_0000635179,0
03695891_0000622614,1
03695737_0000460131,1
03695406_0000111064,1
03695718_0000440273,1
03695490_0000199539,0
03695706_0000427585,0
03695488_0000197839,2
03695526_0000237396,0
03695763_0000487667,0
03695722_0000444521,0
03695891_0000622584,0
03695489_0000198380,1
03695708_0000429514,1
03695709_0000430590,0
03695731_0000453871,1
03695725_0000447491,0
03695489_0000198615,1
03695716_0000438214,0
03695844_0000572885,0
03695447_0000154296,0
03695722_0000444513,0
03695701_0000422312,5
03695500_0000209978,1
03695725_0000447686,2
03695488_0000197518,1
03695724_0000446511,0
03695965_0000700687,1
03695454_0000161486,0
03695844_0000572985,0
03695903_0000635319,0
03695498_0000208085,0
03695491_0000200740,1
03695731_0000453655,0
03695475_0000183579,0
03695455_0000162957,1
03695722_0000444197,0
03695893_0000624592,1
03695768_0000492924,1
03695763_0000487656,0
03695526_0000237457,0
03695712_0000433732,0
03695464_0000172256,2
03695711_0000432759,0
03695461_0000169315,0
03695423_0000128780,1
03695559_0000272526,1
03695798_0000524397,0
03695431_0000137357,0
03695804_0000530766,1
03695718_0000440339,0
03695804_0000530817,2
03695427_0000133295,0
03695709_0000430518,1
03695768_0000492746,1
03695497_0000206833,0
03695412_0000117360,1
03695509_0000219821,0
03695761_0000485552,0
03695427_0000133360,1
03695447_0000154596,1
03695427_0000133449,1
03695475_0000183718,1
03695431_0000137587,1
03695781_0000506458,1
03695491_0000200659,2
